created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 23:55:30 +0000 2023;1725301597373390932;"DELAPAN PROGRAM TERBAIK CEPAT merupakan visi-misi prioritas yg akan paling awal dilaksanakan apabila Prabowo-Gibran terpilih.  #PrabowoGibran2024  #Prabu1 @budimandjatmiko https://t.co/509DlvWPxb";0;3;14;29;in;1331503267814072320;1725301597373390932;Minietweets_;https://twitter.com/Minietweets_/status/1725301597373390932
Thu Nov 16 23:15:12 +0000 2023;1725291459602194768;"Waktunya yg muda ikut berkiprah membangun bangsa" perubahan itu dimulai drpd diri n siap beradaptasi dgn era nya&gt  #prabowosangperekat dgn skill_wawasan mumpuni jd mentor plus hakim pengambil keputusan #PrabowoGibran2024  pasangan ideal pd era digital,Aamiin";0;1;0;5;in;1506138031429861378;1725291459602194768;cocolatetwo;https://twitter.com/cocolatetwo/status/1725291459602194768
Thu Nov 16 22:44:18 +0000 2023;1725283683056353588;"Sugeng Enjing sugeng Makaryo Rahayu.... Semangat untuk Indonesia, saat ny untuk memilih tentukanlah pilihan kalian sesuai apa kata hati Tapk yang Pasti hanya Prabowo-Gibran yang terbaik ,jd COBLOS No 02 #PrabowoGibran2024 https://t.co/wtxT6WMABp";1;8;8;24;in;1227499861580251136;1725283683056353588;Lembayung071;https://twitter.com/Lembayung071/status/1725283683056353588
Thu Nov 16 22:34:28 +0000 2023;1725281205799780365;"Batavia Iam Comeback   Jangan lupa NOMOR 2✌❤ Jagoan aquh yg makin di hati RAKYAT #PrabowoGibran2024 https://t.co/74LBvsEu3I";0;1;0;12;in;1435248224634241030;1725281205799780365;PS_presiden2024;https://twitter.com/PS_presiden2024/status/1725281205799780365
Thu Nov 16 21:53:41 +0000 2023;1725270944929718536;"Kembali ke laptop   Ingatttttttt NOMOR 2✌ Jagoan aquh yg makin di hati RAKYAT #PrabowoGibran2024 https://t.co/cblMDn0dTt";0;0;0;2;in;1435248224634241030;1725270944929718536;PS_presiden2024;https://twitter.com/PS_presiden2024/status/1725270944929718536
Thu Nov 16 20:36:45 +0000 2023;1725251581929771269;"gibran setelah di telusuri keren juga yak wkwkw bener bener ga omdo sabi lah 2024 #02 #PrabowoGibran2024";0;0;0;0;in;1553475364952821761;1725251581929771269;jahraaaxxx;https://twitter.com/jahraaaxxx/status/1725251581929771269
Thu Nov 16 20:10:37 +0000 2023;1725245005152059622;"Klo orang benar pasti NGAMUK ciri khas pendukung sebelah, maklum baper banget seolah2 mrk itu di dzolimi   Tapi SENANGnya melanggar aturan karena merasa partai berkuasa padahal...... Jangan ditiru yaaa!!!  Kita harus INGAT pada NOMOR 2✌ #PrabowoGibran2024 semakin di hati RAKYAT https://t.co/86bNA23dv1";0;0;0;2;in;1435248224634241030;1725245005152059622;PS_presiden2024;https://twitter.com/PS_presiden2024/status/1725245005152059622
Thu Nov 16 18:55:00 +0000 2023;1725225974873407583;"Kode keras  gaeees 😁😁✌🏽✌🏽 @gibran_tweet dapet no antrian 14🥰 Bapak gemoy  @prabowo dapet no antrian 2  Itu artinya  Tanggal 14 bulan 2 tahun 2024  Harinya #prabowogibran✌🏽✌🏽✌🏽✌🏽😍😍   #temanprabowosubianto🇨🇭 Dan Dunia pilih #PrabowoGibran2024 https://t.co/PfrMX89aQI";0;11;16;39;in;1695192728173187072;1725225974873407583;drReUtari08;https://twitter.com/drReUtari08/status/1725225974873407583
Thu Nov 16 16:20:59 +0000 2023;1725187217717600713;"Mulai hal besar hingga yang terkecil pun, Beliau tetap memperhatikan... Tanpa Pamrih !!!   #PrabowoGemoy  #PrabowoGibranIstimewa  #prabowo  #PrabowoGibran2024";0;2;3;6;in;201236258;1725187217717600713;AhongAziz;https://twitter.com/AhongAziz/status/1725187217717600713
Thu Nov 16 15:36:15 +0000 2023;1725175960524263709;"@xquitavee Sabar saja n abaikan saja bunda mah dah bodo amat ma mrk ...fokus #PrabowoGibran2024";0;5;0;4;in;1227499861580251136;1725057469377089886;Lembayung071;https://twitter.com/Lembayung071/status/1725175960524263709
