created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 15 23:59:00 +0000 2023;1735811726992724090;"Masyarakat Rohil Antusias Dukung Karmila Sari Duduk di Kursi DPR RI #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/avqE3VvtIQ";0;0;50;13;in;721898354502930433;1735811726992724090;golkarpedia;https://twitter.com/golkarpedia/status/1735811726992724090
Fri Dec 15 23:58:35 +0000 2023;1735811624249053366;"@FaGtng @kaesangp @gibran_tweet Gini klo dukung Capres yg SUSAH DIJUAL.  Akhirnya nyerang sana sini bikin keonaran. Tak bisa serang Prabowo Gibran serang keluarganya.  Kan bikin geli 🤣🤣🤣🤣";0;1;0;0;in;4319618606;1735692054477623353;Dulure_Gibran;https://twitter.com/Dulure_Gibran/status/1735811624249053366
Fri Dec 15 23:58:02 +0000 2023;1735811484268351556;"@tempodotco Prabowo Gibran pasti akan membuat Indonesia makin berkembang";0;0;0;1;in;1687813304209842177;1735547435240624250;chikatrian_;https://twitter.com/chikatrian_/status/1735811484268351556
Fri Dec 15 23:57:06 +0000 2023;1735811250066747876;"Tim Kampanye Prabowo-Gibran DIY Ungkap Strategi Tepis Isu Dinasti - detikJogja https://t.co/PBgJlEJeTd #MenangSeputaran";0;0;10;0;in;4579831158;1735811250066747876;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1735811250066747876
Fri Dec 15 23:56:51 +0000 2023;1735811187408060543;"@suaradotcom Prabowo Gibran akan terus berjuang untuk Indonesia";0;0;0;0;in;1687813304209842177;1735527973724561681;chikatrian_;https://twitter.com/chikatrian_/status/1735811187408060543
Fri Dec 15 23:56:46 +0000 2023;1735811165811523769;"@elekstabilitas @madHink @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Itu menteri koordinator ekonomi, sifatnya kordinator aja.. kalau menkeu itu pasti orang yang ngerti fiskal kalau engga ya hancur ini negara wk";0;0;0;2;in;1368977251467808770;1735564408900993403;thecalcioboyz;https://twitter.com/thecalcioboyz/status/1735811165811523769
Fri Dec 15 23:56:16 +0000 2023;1735811039298822429;"Sekalian bisa nonton pengakuan dari TKN Prabowo Gibran. Kalau mau protes, protes ke Mbak Saras aja.  https://t.co/1wFbTGWRpe";0;0;1;1;in;69492528;1735810215592042660;icharis;https://twitter.com/icharis/status/1735811039298822429
Fri Dec 15 23:56:06 +0000 2023;1735811000446951570;"@tempodotco prabowo Gibran siap memberikan program-program yang bermanfaat";0;0;0;0;in;1687469971708993536;1735547435240624250;biandini_;https://twitter.com/biandini_/status/1735811000446951570
Fri Dec 15 23:56:05 +0000 2023;1735810994461696419;"Chandra Arie Setiawan mundur dari Komisaris Bank Mantap karena ikut adiknya dukung Prabowo-Gibran. Sementara belanja negara merosot diungkap Sri Mulyani. #bisnisupdate #update #bisnis #text https://t.co/LykAqbJpmH";0;0;1;2;in;759692754985242625;1735810994461696419;kumparan;https://twitter.com/kumparan/status/1735810994461696419
Fri Dec 15 23:54:50 +0000 2023;1735810680220180526;"@FahmiAgustian @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @kenduricinta Mashooookkk iki mafahmi";0;0;0;0;in;891687923153686528;1735709923546370330;davidALsusanto;https://twitter.com/davidALsusanto/status/1735810680220180526
