created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Dec 03 23:59:39 +0000 2023;1731463238716727530;"@Fahrihamzah Ternyata malu juga ya pasang foto prabowo - gibran";0;0;0;0;in;1583992587509125120;1731366013848219849;arifsuprapto67;https://twitter.com/arifsuprapto67/status/1731463238716727530
Sun Dec 03 23:59:18 +0000 2023;1731463147750633606;"@dewiirawan13 Prabowo-Gibran joss. Jangan panik bang. Msh bisa pindah kok 😀😁😁😆";0;0;0;0;in;1494306337224032257;1731224901305139262;mda75hrry;https://twitter.com/mda75hrry/status/1731463147750633606
Sun Dec 03 23:59:00 +0000 2023;1731463072714461321;"Airlangga Hartarto Tegaskan Kesiapan RI Jadi Produsen Electric Vehicle Bagi Pasar Global #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia  https://t.co/0pIbFB1q9a";0;0;46;12;in;721898354502930433;1731463072714461321;golkarpedia;https://twitter.com/golkarpedia/status/1731463072714461321
Sun Dec 03 23:57:05 +0000 2023;1731462592714219981;"TKN Prabowo-Gibran Ungkap Sosok Pengusul di Balik Debat Cawapres Ditiadakan, Ternyata Orangnya https://t.co/ESyLWvTUC7";2;146;30;149;in;55507370;1731462592714219981;tvOneNews;https://twitter.com/tvOneNews/status/1731462592714219981
Sun Dec 03 23:56:42 +0000 2023;1731462497151201705;"Aslhurah tatakallam - gambar ini berbicara lebih dari seribu kata ttg konsep hubungan Internasional Indonesia di era Presiden #jokowi ,sementara saatnya nanti #PrabowoGibran akan membalut hubungan Internasional Indonesia dgn karakter kuat. Seperti apa yang dikatakannya baru-2 ini https://t.co/SPyYOnqI1c";0;0;1;3;in;1605568555680137216;1731462497151201705;Samuder53291026;https://twitter.com/Samuder53291026/status/1731462497151201705
Sun Dec 03 23:56:13 +0000 2023;1731462375361126551;"@DokterTifa Udah olah raga pagi ini bu? Olah raga jangan lupa bu, biar badan sehat supaya bisa nobar pelantikan Prabowo Gibran jadi Presiden dan Wakil Presiden RI 2024-2029 nanti.  🤭  Udah ada ide pake outfit apa nanti pas nobar bu?";0;2;0;0;in;1603717265685327877;1731458820067696678;enothewinner2;https://twitter.com/enothewinner2/status/1731462375361126551
Sun Dec 03 23:55:04 +0000 2023;1731462083664117913;"Gelombang Rakyat Indonesia 👉🇮🇩  #AnisMatta #PartaiBaruLebihSeru  #Gelora7 #GeloraMenang2024  #ArahBaruIndonesia #IndonesiaSuperPowerBaru  #Kolaborasi #Pilpres2024 #Pemilu2024 #IndonesiaMaju #Prabowo-Gibran https://t.co/PJCoJTqOBh";2;16;13;49;in;109543367;1731462083664117913;anismatta;https://twitter.com/anismatta/status/1731462083664117913
Sun Dec 03 23:54:40 +0000 2023;1731461983629885931;"@SUKASUGA @Dahnilanzar @prabowo @gibran_tweet Ga nyambung. 🤦🏻‍♀️";0;0;0;0;in;731376028585594880;1730934125027365327;SimanjuntakElly;https://twitter.com/SimanjuntakElly/status/1731461983629885931
Sun Dec 03 23:54:12 +0000 2023;1731461865476415934;"@ApriliaLin @imanhimawan3 @prabowo @gibran merasa sdh superioritas &amp  hidupnya sdh nggak ada tantangan, krn lawan2 tangguh politiknya pada tumbang...";0;0;0;0;in;1613778783760416768;1731162828575506521;yudiwibowo976;https://twitter.com/yudiwibowo976/status/1731461865476415934
Sun Dec 03 23:53:49 +0000 2023;1731461767946174915;"@SimanjuntakElly @Dahnilanzar @prabowo @gibran_tweet Sebagai warga negara pengen dong lihat kwalitas calon pemimpinnya";0;1;0;0;in;1353969113387831296;1730934125027365327;TutiAtma1;https://twitter.com/TutiAtma1/status/1731461767946174915
