created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 22 23:58:14 +0000 2023;1727476613519225320;"@DedynurPalakka @prabowo @gibran_tweet Katanya: "yg logis ajalah". Tp tak ada yg tahu "siapa yg logis dan siapa yg tdk logis". Di atas rusaknya konstitusi dan demokrasi, kalian make FUN/ ketawa-ketiwi/joged2. Lalu saat ada orang yg bilang 'yg logis ajalah', paling2 kalian akan jawab: "ah, basi". Krn logis sdh pergi.";0;2;0;2;in;1469663666198835205;1727232973714739592;hrsseno;https://twitter.com/hrsseno/status/1727476613519225320
Wed Nov 22 23:58:10 +0000 2023;1727476597983518853;"@NayDonuts @prabowo @gibran_tweet Setelah MK dibuat tidak netral, sekarang  #BawasluTidakNetral";0;0;0;0;in;1505342278281629701;1727206654893273467;Bhaktiku_Padamu;https://twitter.com/Bhaktiku_Padamu/status/1727476597983518853
Wed Nov 22 23:54:58 +0000 2023;1727475792790372819;"Diduga Libatkan Anak-anak, Iklan Susu Prabowo-Gibran jadi Polemik,  Bawaslu Akan Diskusi dengan KPU dan KPI  https://t.co/sD5mK3Rvzr";0;0;0;0;in;1630595491502379013;1727475792790372819;BoltimNews;https://twitter.com/BoltimNews/status/1727475792790372819
Wed Nov 22 23:54:27 +0000 2023;1727475663584796915;"@Perju4ng4n @Gerindra @prabowo @gibran_tweet @kurawa @Dennysiregar7 @PDemokrat @psi_id Wahh emang bisa Pemimpin Tegas?? Wopp jangan ditanya bapak gemoyy tercintaa ni boss #PrabowoJuara";0;0;0;0;in;1649412019072770055;1727245450875666751;GirinSby;https://twitter.com/GirinSby/status/1727475663584796915
Wed Nov 22 23:53:53 +0000 2023;1727475518948442531;"@Dennysiregar7 Saatnya Prabowo gibran  Waktu nya anak muda...dan untuk Semua anak muda.. 🤣 https://t.co/vMP5NFz1sB";0;0;1;6;in;1636511635904012289;1727393922387972566;alexand66298416;https://twitter.com/alexand66298416/status/1727475518948442531
Wed Nov 22 23:52:52 +0000 2023;1727475264580628872;"@Perju4ng4n @Gerindra @prabowo @gibran_tweet @kurawa @Dennysiregar7 @PDemokrat @psi_id Pak prabowo berwibawaa dong Pemimpin Tegas #PrabowoJuara";0;0;0;0;in;1649408218752221186;1727245450875666751;mikiiicantik;https://twitter.com/mikiiicantik/status/1727475264580628872
Wed Nov 22 23:52:13 +0000 2023;1727475100067516818;"@Perju4ng4n @Gerindra @prabowo @gibran_tweet @kurawa @Dennysiregar7 @PDemokrat @psi_id Pemimpin Tegas #PrabowoJuara dihatiii dongg";0;0;0;0;in;1648338057287077888;1727245450875666751;igitkarin;https://twitter.com/igitkarin/status/1727475100067516818
Wed Nov 22 23:51:52 +0000 2023;1727475010485514532;"@Melihat_Indo Saya tak suka ketika Prabowo - Gibran mau merubah pemerintahan Jokowi menjadi seperti  Soeharto. Diktator gituh...?? simbol jagung https://t.co/iFUZ9mLYL5";0;0;0;0;in;1696934982865006594;1727305034260693284;aulyayudismarta;https://twitter.com/aulyayudismarta/status/1727475010485514532
Wed Nov 22 23:51:36 +0000 2023;1727474946845430169;"@muhammadiyah tolong undang juga @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Biar rakyat bisa pilih yg terbaik.";0;0;0;0;in;1537213103397830656;1727474946845430169;SemutMerah2024;https://twitter.com/SemutMerah2024/status/1727474946845430169
Wed Nov 22 23:50:18 +0000 2023;1727474615989969097;"@Perju4ng4n @Gerindra @prabowo @gibran_tweet @kurawa @Dennysiregar7 @PDemokrat @psi_id Wahh keren bapak ku Pemimpin Tegas #PrabowoJuara";0;0;0;0;in;1648171354724921344;1727245450875666751;kasihsanti2;https://twitter.com/kasihsanti2/status/1727474615989969097
Wed Nov 22 23:50:10 +0000 2023;1727474583719289270;"Perangkat desa dimobilisasi dukung prabowo gibran perangkat istana apa perangkat desa? https://t.co/2qpf6Pz8Hy";0;0;0;0;in;739344790290976769;1727474583719289270;joker_ira;https://twitter.com/joker_ira/status/1727474583719289270
Wed Nov 22 23:48:22 +0000 2023;1727474132403867757;"Soal deklarasi kades dukung prabowo gibran bentuk pelanggaran pemilu https://t.co/tgbTHni25n";0;0;0;0;in;739344790290976769;1727474132403867757;joker_ira;https://twitter.com/joker_ira/status/1727474132403867757
Wed Nov 22 23:47:36 +0000 2023;1727473940027891876;"Boleh kok,, klo utk Paslon Prabowo Gibran apa saja boleehh..";0;0;0;0;in;1549737694594404354;1727473940027891876;fathzara_Hasan;https://twitter.com/fathzara_Hasan/status/1727473940027891876
Wed Nov 22 23:47:13 +0000 2023;1727473840530637239;"di pemilihan presiden mendatang. Kami yakin, dengan semangat juang yang tinggi dan dukungan dari seluruh sobat Biru Langit Milenial, kemenangan akan menjadi milik Prabowo-Gibran! 💙 ✊ 🏼";0;0;0;0;in;1676135678403571713;1727473840530637239;tatisuharti01;https://twitter.com/tatisuharti01/status/1727473840530637239
Wed Nov 22 23:47:11 +0000 2023;1727473832330731538;"Bahaya prabowo gibran!! Menggunakan perangkat desa untuk kampanye https://t.co/xFZSHAxUAT";0;0;0;0;in;1579368000615985152;1727473600029221121;LisaRicaRica;https://twitter.com/LisaRicaRica/status/1727473832330731538
Wed Nov 22 23:46:30 +0000 2023;1727473662339797307;"Bahaya prabowo gibran!! Menggunakan perangkat desa untuk kampanye https://t.co/tSg3lRYMMT";0;0;0;0;in;1579368000615985152;1727473600029221121;LisaRicaRica;https://twitter.com/LisaRicaRica/status/1727473662339797307
