created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 30 23:59:35 +0000 2023;1730376059122745398;"@bengkeldodo @P4P4B0W0_2024 @99propaganda @Abdoeljegger202 @AditBandit234 @G0mb4k @Bank_Joee_ @Ndons_Back @florieliciouss @are_inismyname @lexanderA_ Maaf koreksi Disuruh ujian malah main apa ga aneh  Trus framing begini apa tidak akan membuat kecurigaan klo menang ? Baiknya gunakan waktu sesuai yang ditentukan  Para pendukung sebarkan kelebihan, visi dan misi paslon yang didukung 🙏 @prabowo  @gibran_tweet";0;0;0;1;in;1605024608507527168;1730137005793902689;Hiburanajaaya81;https://twitter.com/Hiburanajaaya81/status/1730376059122745398
Thu Nov 30 23:59:16 +0000 2023;1730375976243306777;"Nanti kalo @prabowo @gibran menang,  gw kawal dua orang ini. Tenang aja.   Lu pada masih bisa mengkritik dengan bebas, meningkatkan taraf hidup, dan pemberantasan korupsi tetap jalan.  Trust me.";0;0;0;0;in;408605996;1730375976243306777;Opcux;https://twitter.com/Opcux/status/1730375976243306777
Thu Nov 30 23:59:00 +0000 2023;1730375909121597709;"Komitmen Wirananda Goemilang Memajukan Generasi Muda di Kota Depok Demi Menuju Indonesia Emas 2045 #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/fc4Rd9dYsc";0;0;46;8;in;721898354502930433;1730375909121597709;golkarpedia;https://twitter.com/golkarpedia/status/1730375909121597709
Thu Nov 30 23:58:29 +0000 2023;1730375780822356394;"@dekade_08 Rakyat bersatu padu mendukung pak prabowo gibran";0;0;0;0;in;1611892679767633921;1729745073779122335;revublik_sadboy;https://twitter.com/revublik_sadboy/status/1730375780822356394
Thu Nov 30 23:53:09 +0000 2023;1730374438959587504;"@LSudarmadji @prabowo @gibran_tweet @Projo_Pusat Ganjar bukan solo.. Wkwkwkwk sejak kpn ganjar solo";0;0;0;0;in;1659575715925479424;1729652501387821200;AdityaFaja70572;https://twitter.com/AdityaFaja70572/status/1730374438959587504
Thu Nov 30 23:51:57 +0000 2023;1730374136051233214;"Program Makan Siang Gratis Prabowo-Gibran Mau Libatkan UMKM, Akumandiri: Saya Kurang Percaya https://t.co/LbrncqaEqg";6;26;32;54;in;887743587579944960;1730374136051233214;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1730374136051233214
Thu Nov 30 23:50:35 +0000 2023;1730373790956458172;"TKN Kumpulkan TKD Prabowo-Gibran Bahas Strategi Satu Putaran https://t.co/jkmxf1E7jX";0;0;0;4;in;4187275698;1730373790956458172;TirtoID;https://twitter.com/TirtoID/status/1730373790956458172
Thu Nov 30 23:49:09 +0000 2023;1730373429705289780;"@LOVE_UM4M4 @jokowi @prabowo @gibran_tweet Paslon 2 otak gak jalan bisanya gemoy didukung oleh BAJINGAN TOLOL. Nih tak tambahi mulut dobol mencla mencle BANGSAT";0;0;0;1;in;830087634709942273;1730182834881753482;ellenhans65;https://twitter.com/ellenhans65/status/1730373429705289780
Thu Nov 30 23:48:21 +0000 2023;1730373228961677779;"Tentang Ibu Kota Negara (IKN) Nusantara  #Jokowi #IKN #IKNNusantara #jokowidodo #presidenRI #prabowogibran #gibran #maswali #walikotasurakarta #Pemilu #2024 #prabowo #gibran #kampanye #damai #KPU #promedia https://t.co/t5OuuiqUf9";0;0;0;1;in;1456228294051831810;1730373228961677779;KholidiOfficial;https://twitter.com/KholidiOfficial/status/1730373228961677779
Thu Nov 30 23:47:27 +0000 2023;1730373003303964672;"PASANGAN PRABOWO-GIBRAN adalah cerminan  politik yang melanggengkan  POLITIK IMPUNITAS DAN POLITIK DINASTI. Lalu kemana ORANG MUDA MAYORITAS  yang susah mencari kerja, upah UMR dan gak punya uang dan kekuasaan untuk berpolitik??  Ya masa disodorin buat milih doang saat pemilu?";0;0;1;0;in;71967792;1730373003303964672;FaizaMardz;https://twitter.com/FaizaMardz/status/1730373003303964672
