created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 27 04:46:05 +0000 2023;1728998607192527118;"Sukses survei menunjukkan bahwa Prabowo - Gibran adalah cerminan dari aspirasi rakyat yang mendalam @nasruddin_latif  https://t.co/NXxAApas8Q";0;0;0;0;in;1678632826177212418;1728998607192527118;YanihandayYani;https://twitter.com/YanihandayYani/status/1728998607192527118
Mon Nov 27 04:43:48 +0000 2023;1728998031226536224;"Sukses Prabowo-Gibran dalam survei mencerminkan dukungan masyarakat yang konsisten @jasraputra80  https://t.co/mPsHhQlvB2";0;0;0;0;in;1678334579277705217;1728998031226536224;bramantya_dikaa;https://twitter.com/bramantya_dikaa/status/1728998031226536224
Mon Nov 27 04:43:36 +0000 2023;1728997980689334623;"Hasil survei Voxpopuli memperkuat posisi Prabowo-Gibran sebagai pilihan terbaik untuk membawa perubahan positif di Indonesia @sulistio_eko  https://t.co/cihnluN49Z";0;0;0;0;in;1675692992265613312;1728997980689334623;IndrastiTuti;https://twitter.com/IndrastiTuti/status/1728997980689334623
Mon Nov 27 04:41:17 +0000 2023;1728997398582837486;"Melihat hasil survei ini, tampaknya Indonesia siap untuk diperintah oleh pemimpin yang memiliki visi jelas seperti Prabowo - Gibran @Sigitfahrudin29  https://t.co/kQBjGPwtlQ";0;0;0;0;in;1675084615038701568;1728997398582837486;GhinaJahirah;https://twitter.com/GhinaJahirah/status/1728997398582837486
Mon Nov 27 04:40:06 +0000 2023;1728997100317515956;"Berkemeja 'Gemoy', Rosan Roeslani Resmikan Sekretariat TKN Pemilih Muda   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran https://t.co/rM7ACOa5Dh";0;1;0;0;in;4186003753;1728997100317515956;muhammad_kummul;https://twitter.com/muhammad_kummul/status/1728997100317515956
Mon Nov 27 04:39:10 +0000 2023;1728996864467603784;"Dukungan kuat dari lembaga survei memperkuat keyakinan bahwa Prabowo-Gibran adalah pemimpin yang diinginkan rakyat @dwcptra  https://t.co/QCUqq6adPs";0;0;0;0;in;1675717283128418306;1728996864467603784;sitimasruroh03;https://twitter.com/sitimasruroh03/status/1728996864467603784
Mon Nov 27 04:39:07 +0000 2023;1728996852538941571;"Dukungan mayoritas dari lembaga survei menegaskan bahwa Prabowo-Gibran memiliki kesempatan besar untuk memimpin Indonesia ke era baru @IHSANRRR  https://t.co/9mkcbUj6iw";0;0;0;0;in;1678715781864132608;1728996852538941571;wiwik_puspa;https://twitter.com/wiwik_puspa/status/1728996852538941571
Mon Nov 27 04:39:00 +0000 2023;1728996821987639705;"Suksesnya Prabowo-Gibran dalam survei Voxpopuli menunjukkan dukungan masyarakat yang tak terbantahkan @NgalimanMS  https://t.co/tFEw0l4hga";0;0;0;0;in;1678697186845130752;1728996821987639705;sofyanabdd;https://twitter.com/sofyanabdd/status/1728996821987639705
Mon Nov 27 04:38:59 +0000 2023;1728996820469309901;"Prabowo-Gibran bukan hanya figur, tapi simbol kebersamaan dan perjuangan bersama rakyat @cavennns  https://t.co/lRwVH6ONjf";0;0;0;0;in;1678678627045744641;1728996820469309901;AnwarRahma74915;https://twitter.com/AnwarRahma74915/status/1728996820469309901
Mon Nov 27 04:38:59 +0000 2023;1728996819651494166;"Keberhasilan Prabowo-Gibran dalam survei Voxpopuli menciptakan optimisme yang luar biasa di tengah masyarakat @diaryalida  https://t.co/YNhvJKLPXm";0;0;0;0;in;1678662436772286464;1728996819651494166;SitiRopeah_8;https://twitter.com/SitiRopeah_8/status/1728996819651494166
Mon Nov 27 04:38:55 +0000 2023;1728996800206651774;"Rakyat semakin mantap dengan Prabowo-Gibran sebagai pemimpin terbaik @HaryMustopha  https://t.co/bzNNtseA5M";0;0;0;0;in;1678690395042230273;1728996800206651774;andisdrjt;https://twitter.com/andisdrjt/status/1728996800206651774
Mon Nov 27 04:36:52 +0000 2023;1728996284915483076;"Dukungan masyarakat yang tinggi mencerminkan bahwa Prabowo-Gibran memiliki kualitas unggul sebagai pemimpin @fc_ynth  https://t.co/UzhGesT1Mj";0;0;0;0;in;1678344624417681409;1728996284915483076;PutriRiani87923;https://twitter.com/PutriRiani87923/status/1728996284915483076
Mon Nov 27 04:36:37 +0000 2023;1728996224982983101;"Dalam pandangan rakyat, Prabowo-Gibran adalah simbol persatuan dan kemajuan @Saskia07765431  https://t.co/riS5HQ2wYU";0;0;0;0;in;1678704736613326853;1728996224982983101;batarasardi;https://twitter.com/batarasardi/status/1728996224982983101
Mon Nov 27 04:36:35 +0000 2023;1728996213775905235;"Survei Voxpopuli mencerminkan bahwa masyarakat semakin melihat Prabowo-Gibran sebagai pemimpin yang mampu membawa perubahan positif @LsmSapulidi  https://t.co/QHiM6EiXn4";0;0;0;0;in;1678658619511033857;1728996213775905235;sriyuliana_a;https://twitter.com/sriyuliana_a/status/1728996213775905235
Mon Nov 27 04:36:33 +0000 2023;1728996207291424932;"Suara rakyat jelas tergambar dalam survei Voxpopuli, menandakan bahwa Prabowo-Gibran adalah jawaban atas harapan bersama @AgungMa81693098  https://t.co/LESvG9PvVu";0;0;0;0;in;1675686072653873153;1728996207291424932;TetyHerawati70;https://twitter.com/TetyHerawati70/status/1728996207291424932
Mon Nov 27 04:36:28 +0000 2023;1728996186106065083;"Suksesnya Prabowo-Gibran dalam survei menjadi sinyal positif bahwa masyarakat menginginkan perubahan nyata dalam kepemimpinan @hds_sp  https://t.co/fX4CD0rgsT";0;0;0;0;in;1678258469659615232;1728996186106065083;zainal_abidin30;https://twitter.com/zainal_abidin30/status/1728996186106065083
Mon Nov 27 04:35:56 +0000 2023;1728996052186116265;"@NuryaniZizz Kiai NU di Sampang dukung Prabowo-Gibran 2024-2029, meriah! dekade08";0;0;0;0;in;1702630032961929216;1728960129138323492;amanda_ris279;https://twitter.com/amanda_ris279/status/1728996052186116265
Mon Nov 27 04:34:18 +0000 2023;1728995641786024014;"Prabowo-Gibran adalah harapan nyata rakyat, dan hasil survei membuktikan bahwa harapan itu semakin mendekati kenyataan @goshakorolev  https://t.co/amITxAs3ol";0;0;0;0;in;1678691498983030784;1728995641786024014;indridiann;https://twitter.com/indridiann/status/1728995641786024014
Mon Nov 27 04:34:15 +0000 2023;1728995626510414136;"Lembaga survei mayoritas menunjukkan bahwa Prabowo-Gibran adalah pilihan rakyat Ini menegaskan bahwa hasil survei Voxpopuli bukanlah kebetulan semata, melainkan cerminan dari aspirasi dan harapan masyarakat terhadap kepemimpinan yang efektif dan https://t.co/VNLLdG9H3D";0;0;0;0;in;1673203977666846720;1728995626510414136;lidanayuliavtr;https://twitter.com/lidanayuliavtr/status/1728995626510414136
Mon Nov 27 04:34:15 +0000 2023;1728995625684054439;"Prabowo - Gibran, tidak hanya capres - cawapres, tapi juga harapan nyata untuk kemajuan bangsa @moncekiuk  https://t.co/ArmlEpPKW8";0;0;0;0;in;1675318051728953345;1728995625684054439;renirahmawati71;https://twitter.com/renirahmawati71/status/1728995625684054439
Mon Nov 27 04:34:14 +0000 2023;1728995625038152116;"Kepercayaan rakyat semakin menguat, membuktikan bahwa Prabowo-Gibran adalah pemimpin yang diinginkan dan dibutuhkan oleh bangsa ini @imran778  https://t.co/i4z5qDfVpr";0;0;0;0;in;1697540086957764608;1728995625038152116;RyanPratamaaz;https://twitter.com/RyanPratamaaz/status/1728995625038152116
Mon Nov 27 04:34:14 +0000 2023;1728995623108776001;"Prabowo - Gibran, bukan hanya pilihan rakyat, tapi juga pilihan masa depan yang cerah @SukaPisang8  https://t.co/qxGBy4K9NX";0;0;0;0;in;1673222104018456576;1728995623108776001;Sfirliandara;https://twitter.com/Sfirliandara/status/1728995623108776001
Mon Nov 27 04:34:10 +0000 2023;1728995605501149401;"Prabowo - Gibran bukan hanya menjadi pilihan, tetapi juga harapan besar bagi Indonesia @CaturYu28266504  https://t.co/rF1wR2vX8e";0;0;0;0;in;1678253519533654017;1728995605501149401;marna_sari1;https://twitter.com/marna_sari1/status/1728995605501149401
Mon Nov 27 04:32:42 +0000 2023;1728995238482772301;"Dalam pandangan mayoritas, Prabowo-Gibran adalah pasangan yang mampu membawa Indonesia ke level yang lebih tinggi @Iananto97117720  https://t.co/WVPb69RoqE";0;0;0;0;in;1676857449926766592;1728995238482772301;tijahsripuadah;https://twitter.com/tijahsripuadah/status/1728995238482772301
Mon Nov 27 04:32:09 +0000 2023;1728995100515295732;"@PartaiSocmed Yg apdesi kau berani ga? Atau kau bagian penjilat lubang pantat penguasa buat prabowo gibran?";0;0;0;1;in;1622571324324614146;1728655754046189579;TG0981234;https://twitter.com/TG0981234/status/1728995100515295732
Mon Nov 27 04:32:07 +0000 2023;1728995091388485661;"Sukses Prabowo-Gibran dalam survei adalah cermin kepercayaan rakyat terhadap kapasitas dan kompetensi keduanya @fian_oo  https://t.co/E1qho1qlbE";0;0;0;0;in;1676439767444238336;1728995091388485661;DarmonoWasis;https://twitter.com/DarmonoWasis/status/1728995091388485661
Mon Nov 27 04:31:58 +0000 2023;1728995053698527683;"Suksesnya Prabowo-Gibran dalam survei mencerminkan harapan rakyat akan perubahan yang diusung oleh pasangan ini di pemerintahan @BungaNdaru  https://t.co/P6bN5Se2hZ";0;0;0;0;in;1678609195678203905;1728995053698527683;ResmiatiTik5;https://twitter.com/ResmiatiTik5/status/1728995053698527683
Mon Nov 27 04:31:57 +0000 2023;1728995048619208806;"Prabowo - Gibran dianggap sebagai harapan nyata bagi Indonesia, tercermin dari hasil survei yang mendukung @kang_badjigoer  https://t.co/7CXjVl7Yjv";0;0;0;0;in;1675714022979821568;1728995048619208806;rusminurbaedah;https://twitter.com/rusminurbaedah/status/1728995048619208806
Mon Nov 27 04:31:54 +0000 2023;1728995037168677274;"Survei ini menciptakan narasi positif seputar kemenangan Prabowo - Gibran, menggugah semangat dukungan dari masyarakat @campus_akasia  https://t.co/9NWXZDA26r";0;0;0;0;in;1678712659104133120;1728995037168677274;bundamarianti;https://twitter.com/bundamarianti/status/1728995037168677274
Mon Nov 27 04:31:54 +0000 2023;1728995035792966119;"Dukungan untuk Prabowo-Gibran semakin berkembang, menciptakan momentum yang sulit dihentikan menuju Pemilu 2024 @YSuwaryou  https://t.co/FLckqVl3C9";0;0;0;0;in;1678640073997447168;1728995035792966119;AdjiSuryanaa;https://twitter.com/AdjiSuryanaa/status/1728995035792966119
Mon Nov 27 04:31:54 +0000 2023;1728995035142889902;"Prabowo-Gibran bukan hanya di depan mata, tapi sudah menjadi gambaran nyata di hati rakyat @Niningkrn_  https://t.co/3A4ng3tGdS";0;0;0;0;in;1678687048092508161;1728995035142889902;TitiekHandy1;https://twitter.com/TitiekHandy1/status/1728995035142889902
Mon Nov 27 04:31:53 +0000 2023;1728995032588554545;"Dukungan yang mengalir deras menunjukkan bahwa Prabowo - Gibran memiliki daya tarik yang besar di mata masyarakat @BestMatchhh  https://t.co/GOUJ2ZFKen";0;0;0;0;in;1678688017362583552;1728995032588554545;AsmatSanto53;https://twitter.com/AsmatSanto53/status/1728995032588554545
Mon Nov 27 04:31:53 +0000 2023;1728995031548400000;"Tingginya elektabilitas Prabowo-Gibran menggambarkan bahwa masyarakat Indonesia menginginkan perubahan yang signifikan @FajarMu81  https://t.co/Ws4pnbR4zE";0;0;0;0;in;1697529733318324224;1728995031548400000;YuniiIndahh;https://twitter.com/YuniiIndahh/status/1728995031548400000
Mon Nov 27 04:31:52 +0000 2023;1728995029522518482;"Kemenangan satu putaran Prabowo-Gibran semakin dekat, mencerminkan dukungan kuat dari berbagai lapisan masyarakat @BennBoyOde  https://t.co/ig5qtHFZDt";0;0;0;0;in;1675718595807182848;1728995029522518482;dadangdarma_;https://twitter.com/dadangdarma_/status/1728995029522518482
Mon Nov 27 04:31:40 +0000 2023;1728994979509661876;"@VanJoel1975 Memang berat gung menjadi jubir prabowo-gibran, koyo, bintang7 takmampu hilangkan pegel mulut-kram otak. pendukung gibran pasti emosi karena harus berbohong mencari pembenaran melawan fakta pilar-pilar demokrasi sudah dikebiri oleh kekuasaan. Mungkin maman adlh machevillian🤣🤣";0;1;0;0;in;636543778;1728989101465170100;BagusArmanusa;https://twitter.com/BagusArmanusa/status/1728994979509661876
Mon Nov 27 04:31:29 +0000 2023;1728994930406900055;"@dindafarenisa Kabar baik! Prabowo-Gibran janji tingkatkan kesejahteraan dan martabat guru. dekade08";0;0;0;0;in;1668473216267079680;1728961609748578349;ZahwaLutvita;https://twitter.com/ZahwaLutvita/status/1728994930406900055
Mon Nov 27 04:30:16 +0000 2023;1728994624646308044;""Dari survei alhamdulillah kita meningkat terus, tapi yang ingin saya sampaikan jangan terbuai, jangan cepat puas,   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;89388403;1728994576432759247;topan_casper;https://twitter.com/topan_casper/status/1728994624646308044
Mon Nov 27 04:29:20 +0000 2023;1728994391992483925;"🤭🤭😂🤣🤣🤣😭🤣 Hanya di Indonesia, semua CaPres/WaWapres dibikin gambar anime! 😂😭🤣 ya Allah alangkah kreatifnya warga +62🇮🇩🇮🇩🇮🇩 Dari Pak Anies/ Cak Imin, Pak Prabowo/ Gibran dan Pak Ganjar/ Pak Mahfud.  Itu muka Pak Bowi emang gemoy sih, friendly!😂♥️ https://t.co/7qeguGqhkY";0;0;0;0;in;2556873745;1728994391992483925;ImaginarySteady;https://twitter.com/ImaginarySteady/status/1728994391992483925
Mon Nov 27 04:27:27 +0000 2023;1728993915964105156;"@dindafarenisa Nurul Arifin: Prabowo-Gibran berkomitmen tingkatkan martabat guru. dekade08";0;0;0;0;in;1685810175268286464;1728961609748578349;DeviPramst22;https://twitter.com/DeviPramst22/status/1728993915964105156
Mon Nov 27 04:24:45 +0000 2023;1728993237480898566;"@AndreasSolusi @mohmahfudmd wahhh pendukung @prabowo  @gibran_tweet melakukan pelanggaran berat , ini sudah masuk pasal  penistaan agama.  baru kemarin kasus Bitung bisa di redam, dan beberapa yang menistakan agama Islam sudah amankan pihak berwajib. sekarang malah mau tambah satu lagi";0;0;0;0;in;1647273931034832897;1728732584954523700;aro_6ansi;https://twitter.com/aro_6ansi/status/1728993237480898566
Mon Nov 27 04:24:25 +0000 2023;1728993151078347136;"Semakin yakinnya rakyat terhadap Prabowo - Gibran membuktikan bahwa mereka benar-benar mencerminkan harapan dan aspirasi masyarakat @sansanptk  https://t.co/K6SggVstA5";0;0;0;0;in;1678821005404573698;1728993151078347136;ukaryono12;https://twitter.com/ukaryono12/status/1728993151078347136
Mon Nov 27 04:24:17 +0000 2023;1728993119155454438;"Hasil survei dari berbagai lembaga menunjukkan kesamaan pandangan, bahwa Prabowo-Gibran adalah pasangan yang akan memimpin Indonesia ke arah yang lebih baik sesuai dengan aspirasi rakyat @AlpinisF https://t.co/2Gzgoo099G";0;0;0;0;in;1678690579121844224;1728993119155454438;RikaSetyanii;https://twitter.com/RikaSetyanii/status/1728993119155454438
Mon Nov 27 04:24:15 +0000 2023;1728993111001735496;"Kemenangan Prabowo-Gibran bukan hanya sekadar impian, tetapi hasil dari kesatuan tekad rakyat Indonesia @EngkongAdu  https://t.co/NJF6f5B6VM";0;0;0;0;in;1673596830565953541;1728993111001735496;hasanduloh;https://twitter.com/hasanduloh/status/1728993111001735496
Mon Nov 27 04:24:00 +0000 2023;1728993047642554421;"Survei Voxpopuli menjadi penegas bahwa Prabowo-Gibran adalah pasangan yang diinginkan rakyat Elektabilitas tinggi adalah alasan kuat untuk percaya pada kemenangan mereka @Ang_acim  https://t.co/ddXJllfzkS";0;0;0;0;in;1678660343999139840;1728993047642554421;eddypujono;https://twitter.com/eddypujono/status/1728993047642554421
Mon Nov 27 04:23:55 +0000 2023;1728993028763996422;"Elektabilitas tinggi Prabowo-Gibran membuktikan bahwa rakyat mempercayakan masa depan negara kepada pasangan ini @sregar41  https://t.co/nqJsLkji1P";0;0;0;0;in;1678630134079979520;1728993028763996422;MerryPiyoh9;https://twitter.com/MerryPiyoh9/status/1728993028763996422
Mon Nov 27 04:23:52 +0000 2023;1728993012888564195;"Mereka langsung mengambil foto kedatangan Gibran. Selain itu, Gibran juga menyambut antusias warga dengan menyalaminya.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728993012888564195
Mon Nov 27 04:23:51 +0000 2023;1728993010644574309;"Gibran terlihat mengenakan pakaian kemeja berwarna kuning bermotif. Ketibaan Gibran disambut antusias oleh masyarakat yang hadir.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728993010644574309
Mon Nov 27 04:23:51 +0000 2023;1728993008484569100;"Gibran tiba sekitar pukul 19.42 WIB. Dirinya datang bersama dengan istrinya Selvi Ananda.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728993008484569100
Mon Nov 27 04:23:50 +0000 2023;1728993004298678589;""Bagi bagi susu. Bagi bagi susu. Susu sama sembako, ya itu aja. Sama sosialisasi stunting," ujarnya.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728993004298678589
Mon Nov 27 04:23:48 +0000 2023;1728992997835182270;"Ibu-ibu yang masih anaknya masih kecil tetep ASI ya," ucapnya.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728992997835182270
Mon Nov 27 04:23:45 +0000 2023;1728992983675211891;"Dalam kunjungan itu Gibran membagikan susu, sembako hingga melakukan sosialisasi stunting.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728992983675211891
Mon Nov 27 04:23:45 +0000 2023;1728992983494934736;"Konsistensi elektabilitas Prabowo-Gibran menciptakan keyakinan bahwa pemimpin yang diinginkan oleh rakyat benar-benar ada pada mereka @driftinsloth  https://t.co/ciHarOtBZb";0;0;0;0;in;1676804742067134466;1728992983494934736;EtiSetiati;https://twitter.com/EtiSetiati/status/1728992983494934736
Mon Nov 27 04:23:44 +0000 2023;1728992981460607090;"Cawapres nomor urut 2 Gibran Rakabuming Raka mengunjungi masyarakat di Grogol Petamburan, Jakarta Barat.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728992978969284729;srisusilawati52;https://twitter.com/srisusilawati52/status/1728992981460607090
Mon Nov 27 04:23:42 +0000 2023;1728992970953863643;"Dalam pandangan rakyat, Prabowo-Gibran bukan sekadar pasangan calon, tetapi pilihan yang sangat tepat @Pak_Jendat  https://t.co/wiSKyF1VUU";0;0;0;0;in;1676505016990040064;1728992970953863643;GendisRarasati;https://twitter.com/GendisRarasati/status/1728992970953863643
Mon Nov 27 04:23:41 +0000 2023;1728992968131187139;"Keberhasilan Prabowo-Gibran dalam survei Voxpopuli mencerminkan dukungan rakyat yang kuat @jolotundo988  https://t.co/wSOhRfARk3";0;0;0;0;in;1678790201970413568;1728992968131187139;umiika4321;https://twitter.com/umiika4321/status/1728992968131187139
Mon Nov 27 04:23:39 +0000 2023;1728992959356625334;"@NenkMonica @VIVAcoid ini corongnya Prabowo Gibran, bagi @VIVAcoid kentutnya Gibran pun adalah inspirasi";0;0;0;0;in;1609453668562243584;1728807503222505493;Grandy0044;https://twitter.com/Grandy0044/status/1728992959356625334
Mon Nov 27 04:23:32 +0000 2023;1728992930688606465;"Prabowo-Gibran bukan hanya pemimpin masa kini, tetapi juga masa depan yang cerah bagi Indonesia @KhenSora  https://t.co/ttb7p9Ebrj";0;0;0;0;in;1673523183130136576;1728992930688606465;srii_ratnaa;https://twitter.com/srii_ratnaa/status/1728992930688606465
Mon Nov 27 04:23:25 +0000 2023;1728992899914952962;"Dukungan yang konsisten untuk Prabowo-Gibran menciptakan suasana optimisme menjelang Pemilu 2024 @nyongadhie  https://t.co/nYuDbgSxp3";0;0;0;0;in;1678689910902099971;1728992899914952962;tomiokaangga;https://twitter.com/tomiokaangga/status/1728992899914952962
Mon Nov 27 04:23:21 +0000 2023;1728992886174425494;"Prabowo-Gibran dipercayai sebagai pilihan yang dapat membawa perubahan positif bagi nasib bangsa @Upik13861710  https://t.co/wPg6j5fpxI";0;0;0;0;in;1678330041879638016;1728992886174425494;IndahSa237;https://twitter.com/IndahSa237/status/1728992886174425494
Mon Nov 27 04:23:18 +0000 2023;1728992872362549521;"Rakyat semakin mantap memilih Prabowo-Gibran, terbukti dari elektabilitas yang menggambarkan keunggulan pasangan ini Mereka adalah pilihan yang diidamkan @LianLbs  https://t.co/9OvCZX348D";0;0;0;0;in;1675720603683409920;1728992872362549521;FettyDaryati;https://twitter.com/FettyDaryati/status/1728992872362549521
Mon Nov 27 04:23:13 +0000 2023;1728992852183797820;"Prabowo-Gibran dipandang sebagai pasangan yang mampu membawa perubahan positif bagi Indonesia @endanghidayat  https://t.co/uqhi280TS8";0;1;0;0;in;1678694747312095237;1728992852183797820;RahayuMinah;https://twitter.com/RahayuMinah/status/1728992852183797820
Mon Nov 27 04:23:13 +0000 2023;1728992849256137209;"Semakin tingginya elektabilitas Prabowo-Gibran menunjukkan dukungan rakyat yang kuat terhadap visi dan misi pasangan ini @gunturmh  https://t.co/Z4r31hvDAl";0;0;0;0;in;1676436140193386498;1728992849256137209;nuralih266;https://twitter.com/nuralih266/status/1728992849256137209
Mon Nov 27 04:22:57 +0000 2023;1728992783095255367;"Semakin berkembangnya keyakinan masyarakat menunjukkan bahwa Prabowo - Gibran dianggap memiliki visi yang sesuai dengan kebutuhan masa depan Indonesia @masdes_  https://t.co/ewrThHhlQu";0;0;0;0;in;1678330333681561602;1728992783095255367;arjcakrawangsa;https://twitter.com/arjcakrawangsa/status/1728992783095255367
Mon Nov 27 04:22:53 +0000 2023;1728992766309564598;"Dukungan rakyat yang terus mengalir menunjukkan bahwa Prabowo-Gibran bukanlah sekadar fenomena, melainkan kebutuhan rakyat akan kepemimpinan yang berkualitas @Ismaya_soerya  https://t.co/sRGJhvnHtc";0;0;1;0;in;1697559298363293696;1728992766309564598;SalsaaIndahh;https://twitter.com/SalsaaIndahh/status/1728992766309564598
Mon Nov 27 04:22:48 +0000 2023;1728992746327953628;"Keberhasilan dalam berbagai survei mencerminkan dukungan yang tumbuh terhadap Prabowo - Gibran @AFCAjaxINDO  https://t.co/OYL6wA9NA1";0;0;0;0;in;1673212747000197121;1728992746327953628;risdiantiverona;https://twitter.com/risdiantiverona/status/1728992746327953628
Mon Nov 27 04:21:36 +0000 2023;1728992445025927472;"Prabowo - Gibran bukan hanya menjadi pilihan populer, melainkan juga representasi dari keinginan rakyat akan perubahan yang nyata @nafizabillqis  https://t.co/VDy4DzekN3";0;0;0;0;in;1678335327025664000;1728992445025927472;FahroziIkb99474;https://twitter.com/FahroziIkb99474/status/1728992445025927472
Mon Nov 27 04:21:34 +0000 2023;1728992433881727141;"Rakyat semakin yakin bahwa Prabowo-Gibran adalah jawaban atas berbagai tantangan yang dihadapi bangsa ini @ADECIMOT  https://t.co/dXDwj4EkYY";0;0;0;0;in;1678626443767709702;1728992433881727141;EkoMulydd;https://twitter.com/EkoMulydd/status/1728992433881727141
Mon Nov 27 04:21:33 +0000 2023;1728992433202233355;"Elektabilitas Prabowo-Gibran mencapai 51,4 persen, mencerminkan kepercayaan rakyat pada visi dan misi pasangan ini Kemenangan satu putaran semakin terasa nyata @PasamanPd  https://t.co/Hh5QsdGKth";0;0;0;0;in;1673179703010799616;1728992433202233355;nina_mayasari1;https://twitter.com/nina_mayasari1/status/1728992433202233355
Mon Nov 27 04:21:21 +0000 2023;1728992380064579805;"dijadwalkan akan hadir pada acara penutupan Muspinas II dan malam puncak HUT ke-66 Kosgoro 1957 pada Senin (27/11).   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;0;0;0;in;4185941893;1728984109865976162;srisusilawati52;https://twitter.com/srisusilawati52/status/1728992380064579805
Mon Nov 27 04:21:20 +0000 2023;1728992378072260757;"Keberhasilan Prabowo-Gibran dalam survei menciptakan aura positif yang merambah ke berbagai lapisan masyarakat @pengagumpakde  https://t.co/olQw8I5qrF";0;0;0;0;in;1677180898704494592;1728992378072260757;itoh_masitohhh;https://twitter.com/itoh_masitohhh/status/1728992378072260757
Mon Nov 27 04:21:20 +0000 2023;1728992377841553461;"Dave Laksono mengatakan capres Koalisi Indonesia Maju (KIM) Prabowo Subianto bersama Ketua Umum DPP Partai Golkar Airlangga Hartarto   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;1;in;4185941893;1728984109865976162;srisusilawati52;https://twitter.com/srisusilawati52/status/1728992377841553461
Mon Nov 27 04:21:19 +0000 2023;1728992371290038609;""Dengan demikian Kosgoro 1957 merupakan benih unggul yang jatuh pada bumi yang subur. Kosgoro 1957 merupakan partner   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran";0;1;0;0;in;4185941893;1728984109865976162;srisusilawati52;https://twitter.com/srisusilawati52/status/1728992371290038609
Mon Nov 27 04:21:18 +0000 2023;1728992368144294361;"Prabowo-Gibran memimpin elektabilitas dengan kuat, menandakan dukungan rakyat yang tulus untuk memimpin Indonesia @dixieyup  https://t.co/tHSISswpVh";0;0;0;0;in;1678721334136967168;1728992368144294361;lianda_pujianti;https://twitter.com/lianda_pujianti/status/1728992368144294361
