created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Nov 25 23:58:03 +0000 2023;1728563732371165438;"@arifinpribadi Jd yg punya acara mestinya malu kl prabowo gibran ga hadir, krn itu artinya acaranya B aja atau ratingnya ga tinggi. Ngapain.";0;1;0;0;in;960773334;1728441815425241534;miskiy28;https://twitter.com/miskiy28/status/1728563732371165438
Sat Nov 25 23:57:14 +0000 2023;1728563526313394444;"@arifinpribadi Timnya prabowo gibran itu pinter. Datanya lengkap. Yg sekiranya ratingnya tinggi, hadir. Yg ratingnya B aja mending sosialisasi yg pengunjungnya banyak atau blusukan. Ini lomba banyak2an dipilih biar menang, bukan lomba terlihat pinter. Kok ga pd sadar jg sama yg sesimpel itu 🤦‍♀️";0;1;0;0;in;960773334;1728441815425241534;miskiy28;https://twitter.com/miskiy28/status/1728563526313394444
Sat Nov 25 23:57:08 +0000 2023;1728563502250660041;"@yan_tanu08 @prabowo @gibran_tweet @icikiwir_08 @zy_zy_its_me @neneng_kafir @gtobing2903 @OppungTp @BANGSAygSUJUD @iam_zelt @mas_veel @xquitavee @bentangnegeri AMIN jg 1 jt yg hadir.  Awokwokwok https://t.co/UezcWnbW50";0;0;0;0;in;426444880;1728307974425260378;pimenimiklegi;https://twitter.com/pimenimiklegi/status/1728563502250660041
Sat Nov 25 23:57:08 +0000 2023;1728563499264323847;"Tim Kampanye Daerah Prabowo-Gibran Daftar ke KPU Kota Tangerang    https://t.co/LsCay6KVyN";0;0;0;1;in;1345296547341168640;1728563499264323847;SatuTangerang;https://twitter.com/SatuTangerang/status/1728563499264323847
Sat Nov 25 23:56:40 +0000 2023;1728563385510527311;"di desa, di tempat tinggal masing-masing untuk menjadikan pilihan nomor 2 pasangan Prabowo-Gibran sebagai pilihan terbaiknya yang akan dipilih 14 Februari tahun depan," tutup Muzani.";0;0;0;0;in;1690163756482048000;1728563329302667582;Positivevi47750;https://twitter.com/Positivevi47750/status/1728563385510527311
Sat Nov 25 23:56:39 +0000 2023;1728563381429571814;""Jadi berapapun hasil suvei, tetap yang menentukan adalah 14 Februari. Maka sekali lagi kami anjurkan kepada semua partai koalisi, semua relawan pendukung Prabowo-Gibran agar tetap bekerja keras yakinkan masyarakat di kota,";0;1;0;0;in;1690163756482048000;1728563329302667582;Positivevi47750;https://twitter.com/Positivevi47750/status/1728563381429571814
Sat Nov 25 23:56:38 +0000 2023;1728563377239400476;"Karena, menurut Muzani, hasil pemilu sesungguhnya baru akan terlihat saat hari pencoblosan 14 Februari 2024. Sehingga hasil survei yang ada saat ini justru harus menjadi penyemangat kerja pemenangan Prabowo-Gibran untuk satu putaran.";0;1;0;0;in;1690163756482048000;1728563329302667582;Positivevi47750;https://twitter.com/Positivevi47750/status/1728563377239400476
Sat Nov 25 23:56:37 +0000 2023;1728563372852171104;"Tapi kami ingatkan kepada seluruh partai koalisi pendukung dan simpatisan Prabowo-Gibran jangan sampai meninabobokan kita. Karena ini hasil survei, bukan hasil pemilu yang sesungguhnya," jelas Muzani.";0;1;0;0;in;1690163756482048000;1728563329302667582;Positivevi47750;https://twitter.com/Positivevi47750/status/1728563372852171104
Sat Nov 25 23:56:36 +0000 2023;1728563368213221664;""Berbaga macam hasil lembaga survei memang sudah merilis Prabowo-Gibran terus meningkat dan kepercayaan masyarakat kepada Prabowo-Gibran semakin tinggi.";0;1;0;0;in;1690163756482048000;1728563329302667582;Positivevi47750;https://twitter.com/Positivevi47750/status/1728563368213221664
Sat Nov 25 23:56:35 +0000 2023;1728563363628847388;"Berkaitan dengan hasil survei yang saat ini banyak yang mengunggulkan Prabowo-Gibran, Muzani meminta agar partai koalisi dan relawan pendukung tidak terlena atas hasil survei tersebut.";0;1;0;0;in;1690163756482048000;1728563329302667582;Positivevi47750;https://twitter.com/Positivevi47750/status/1728563363628847388
