created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,VerifiedStatus,FollowersCount,sentiment_label,sentiment_score,hashtag
2023-12-13 23:59:59+00:00,1735087199429984742,@ch_chotimah2 @prabowo @gibran_tweet Anis saja dipecat Mentri. Indikasi terduga ala kelebihan bayar. Lanjut Gubernur intoleransi jual mayat dalam politik agama. Hasil anggaran dki bocor bocor hanya sukses kelebihan bayar yang ada. Masih mendingan Ganjar Mahfud lebih amanah dari Anis.,0,0,0,0,in,199958165,1734942545573245013,dantsus,https://twitter.com/dantsus/status/1735087199429984742,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-13 23:59:00+00:00,1735086951340859700,Wow! Ridwan Kamil Ungkap Hasil Survei Dirinya Sebagai Cagub DKI Jakarta Ranking 1 #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/O5K9dJsZm0,0,0,50,11,in,721898354502930433,1735086951340859700,golkarpedia,https://twitter.com/golkarpedia/status/1735086951340859700,Not Verified,"2,304",positif,1,"['#airlanggahartarto', '#kuningkeren', '#PrabowoGibran', '#partaigolkar', '#golkarpedia']"
2023-12-13 23:58:27+00:00,1735086814904631408,@tvOneNews INDONESIA MAJU ber DAULAT bersama PRABOWO GIBRAN,0,0,0,0,in,1410016887279259650,1734840079204683795,YusniTamrin2,https://twitter.com/YusniTamrin2/status/1735086814904631408,Not Verified,2,netral,0,[]
2023-12-13 23:57:41+00:00,1735086620079235556,"Berantemnya kurang semangat, ayo lebih semangat... . Gempa gede terasa . Prabowo Gibran perlu ANGER MANAGEMENT atau konsul dulu ke psikolog . Indonesia forever  . . . Gw cm bisa kasih semangat 🤗 https://t.co/8sdOpGqOFJ",0,0,0,3,in,845158273988739074,1735086620079235556,Totok0912,https://twitter.com/Totok0912/status/1735086620079235556,Not Verified,"1,387",positif,1,[]
2023-12-13 23:57:35+00:00,1735086596440150143,"@doelpaten Saya salah pencet,,, belum baca langsung klik..... Harusnya pilih pasangan @prabowo @gibran_tweet",0,0,0,0,in,1581903967939805184,1734829936626802833,EkoDwiS92583636,https://twitter.com/EkoDwiS92583636/status/1735086596440150143,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-13 23:54:58+00:00,1735085938970411501,"@Gunto_Jaya9 @ch_chotimah2 @prabowo @gibran_tweet Asal ah, jgn sudah bakal berbagai sumberdaya tapi masih seret ,ga trmbus2 50 persen",0,0,0,0,in,1494870078076375040,1734942545573245013,Robbygseb,https://twitter.com/Robbygseb/status/1735085938970411501,Not Verified,12,negatif,-1,[]
2023-12-13 23:54:13+00:00,1735085747034894551,"@ch_chotimah2 @prabowo @gibran_tweet Intinya, keduanya adalah antitesa Jokowi.  Cuma Ganjar yang sejalan dg Jokowi utk Indonesia unggul 🤗🤟🤟🤟",0,0,0,2,in,1100047282731245568,1734942545573245013,HRMalik12,https://twitter.com/HRMalik12/status/1735085747034894551,Not Verified,"4,672",positif,1,[]
2023-12-13 23:52:43+00:00,1735085372198306205,@descha05 @rianntears Harusnya kata katanya:  Prabowo - Gibran: Jangan Pilih Kami,0,0,0,1,in,4195917194,1734834104359854119,uda_zulhendra,https://twitter.com/uda_zulhendra/status/1735085372198306205,Not Verified,34,netral,0,[]
2023-12-13 23:50:58+00:00,1735084929405591770,"@griselruiz88 @prabowo @gibran_tweet @Gerindra @golkar_id @juneya00 @dulbedul911 Ingat Anies ingat almarhum Habibie, ya Allah kami butuh pemimpin cerdas",0,0,0,0,in,720357434485813248,1734868196082221414,becaseimbibo,https://twitter.com/becaseimbibo/status/1735084929405591770,Not Verified,90,netral,0,[]
2023-12-13 23:50:25+00:00,1735084794567127096,"@gvfftj @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @aliudhew @adnardn @kaptenAmercia Yg gak suka Anies jangan pilih anies, yg nggak suka diculik jangan pilih prabowo kwokwow A A AMIN!",0,1,0,0,in,720357434485813248,1734868377620054250,becaseimbibo,https://twitter.com/becaseimbibo/status/1735084794567127096,Not Verified,90,netral,0,[]
2023-12-13 23:49:58+00:00,1735084680951792016,"@GlowTryz @aniesbaswedan @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @pghunistmpat @StoryNayua @GuarEmperor Punya presiden seperti pak anis adem sudah negeri ini, gak perlu gimick gemoy sok sok kompak dengan belimbing sayur",0,1,0,0,in,720357434485813248,1734869755260211240,becaseimbibo,https://twitter.com/becaseimbibo/status/1735084680951792016,Not Verified,90,netral,0,[]
2023-12-13 23:49:24+00:00,1735084536957198561,"@GwynxAsh @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @plisitin @DavinaSastro @GreatAdjie Prabowo menolak tuh cipika cipiki dengan mas Ganjar, santuy dari mata engkong lu?",0,1,0,0,in,4117614197,1734869207198945282,bdb56vr,https://twitter.com/bdb56vr/status/1735084536957198561,Not Verified,114,netral,0,[]
2023-12-13 23:47:19+00:00,1735084011972940174,@msaid_didu @prabowo @gibran_tweet Cawapres rasa cheerleader,0,0,1,1,in,1251546842329841664,1735069483512049734,Sulam92981827,https://twitter.com/Sulam92981827/status/1735084011972940174,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-13 23:46:44+00:00,1735083864241180739,@ch_chotimah2 @prabowo @gibran_tweet Kl orang tua dah dihina dan disepelekan anak wajib bela itu bagian dr jihad.,0,0,0,0,in,2890707366,1734942545573245013,SuyatnoWiyono,https://twitter.com/SuyatnoWiyono/status/1735083864241180739,Not Verified,5,negatif,-1,[]
2023-12-13 23:45:09+00:00,1735083467027947601,@gvfftj @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @aliudhew @adnardn @kaptenAmercia Rakyat pasti menilai kalau hanya Prabowo Gibran yg paling solid,0,0,0,0,in,745687209169326082,1734868377620054250,benoalatawii,https://twitter.com/benoalatawii/status/1735083467027947601,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-13 23:44:22+00:00,1735083269061067051,@gorunbiraz3 @prabowo @gibran_tweet @golkar_id @PDemokrat @Official_PAN @albertsamuel28 @AntonYNRT @brendskienavarr Mas bowo dan mas gibran memang tegas dan konsisten perjuangannya untuk bangsa,0,0,0,0,in,745687209169326082,1734869472618684555,benoalatawii,https://twitter.com/benoalatawii/status/1735083269061067051,Not Verified,Follower Count Not Found,positif,1,[]
2023-12-13 23:42:18+00:00,1735082749487460527,@aewin86 etika kalah sama isi perut,0,0,0,0,in,883284256901939201,1735017565871821242,pamungklr,https://twitter.com/pamungklr/status/1735082749487460527,Not Verified,"2,059",negatif,-1,[]
2023-12-13 23:41:17+00:00,1735082495593648288,@haliday0147 @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @psi_id @partaigeloraid @xathrya @plisitin @BangPino__ Aku padamu Pak Prabowo,0,0,0,0,in,745687209169326082,1734870229078171720,benoalatawii,https://twitter.com/benoalatawii/status/1735082495593648288,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-13 23:39:53+00:00,1735082142156349925,@don_muzakir_ @prabowo @gibran_tweet prabowo gibran Menang 1 putaran,0,0,0,0,in,1720417244671627264,1734466706960269537,SNagahitam2045,https://twitter.com/SNagahitam2045/status/1735082142156349925,Not Verified,0,netral,0,[]
2023-12-13 23:38:27+00:00,1735081779575603266,@SingaPatriot @prabowo @gibran_tweet @Projo_Pusat @RcyberProj0 @alextham878 @AndreasSolusi @are_inismyname @BANGSAygSUJUD @bengkeldodo @Minietweets_ @Kimberley_2024 @Bank_Joee_ Gaaaak... Gak. Meskipun niru gaya kampanye Marcos Junior (keluarga Tirani Korup Philipines) Gak bakal ngangkat. Paling banter masuk putaran 2. Setelah itu?! Ya Nyungsep,0,0,0,0,in,1702359305452953600,1734903055261614291,GoogahHati42322,https://twitter.com/GoogahHati42322/status/1735081779575603266,Not Verified,21,negatif,-1,[]
2023-12-13 23:37:26+00:00,1735081524310233393,"@ch_chotimah2 @prabowo @gibran_tweet Itu udah biasa, karna mereka gabisa membalas isi pesannya, maka mereka kill the messenger (karakter)",0,0,0,0,in,1400974787766222848,1734942545573245013,BajigurHanget,https://twitter.com/BajigurHanget/status/1735081524310233393,Not Verified,15,netral,0,[]
2023-12-13 23:36:32+00:00,1735081300426662359,"Nah beredae nih amplop Prabowo Gibran, syukur segera diselesaikan oleh rekawan guru. ya kan @tolakbigotnkri @DavidWijaya82 @AirinDatangLagi @mimi_chimmy https://t.co/PPHw1aoVx1",0,0,0,2,in,1313106932819869697,1735081300426662359,KoncoPertiwi,https://twitter.com/KoncoPertiwi/status/1735081300426662359,Not Verified,345,netral,0,[]
2023-12-13 23:36:12+00:00,1735081215722676408,Penting! Ini Cara Jitu Prabowo-Gibran Kuatkan Kedaulatan Maritim ... - Industry https://t.co/XQWrHvdXQR #MenangSeputaran,0,0,10,0,in,2420416704,1735081215722676408,NegarakuApa,https://twitter.com/NegarakuApa/status/1735081215722676408,Not Verified,"1,677",positif,1,['#MenangSeputaran']
2023-12-13 23:33:40+00:00,1735080575231480183,@don_muzakir_ @prabowo @gibran_tweet pak prabowo Akan mewujudkan indonesia emas,0,0,0,0,in,1681893993117016064,1734603814051926160,CacaCaca1610597,https://twitter.com/CacaCaca1610597/status/1735080575231480183,Not Verified,Follower Count Not Found,netral,0,[]
