created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,VerifiedStatus,FollowersCount,sentiment_label,sentiment_score,hashtag
2023-12-05 23:59:15+00:00,1732187912530444530,@h_muizat @aniesbaswedan @Gerindra @prabowo @gibran_tweet @transfter @Vhienaiueo @GenZNusantara Persoalan itu dari sekarang dipikirkan pak @aniesbaswedan. No offense tapi keinginan anda merubah undang2 tentang IKN adalah langkah yg kurang cerdas,0,0,0,0,in,2844677887,1731939790780760441,gyubtrxh,https://twitter.com/gyubtrxh/status/1732187912530444530,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-05 23:59:00+00:00,1732187848592515538,"Firman Soebagyo Usulkan Jakarta Jadi Kota Administratif Penuh, Gubernur Dipilih Presiden #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/x2CUAAjVbP",0,0,50,12,in,721898354502930433,1732187848592515538,golkarpedia,https://twitter.com/golkarpedia/status/1732187848592515538,Not Verified,"2,312",netral,0,"['#airlanggahartarto', '#kuningkeren', '#PrabowoGibran', '#partaigolkar', '#golkarpedia']"
2023-12-05 23:58:42+00:00,1732187775292850601,"@andiira36999484 @TeddGus @prabowo @gibran_tweet Yusril ini juga omdo , kalau tau cacat kenapa di dukung , apa stamen yusril itu juga fitnah ted ..",0,0,0,3,in,1666403957261090818,1731889949841273070,MahmudYunu94700,https://twitter.com/MahmudYunu94700/status/1732187775292850601,Not Verified,557,negatif,-1,[]
2023-12-05 23:57:29+00:00,1732187467544137995,"Gibran Rakabuming Raka menanggapi Cak Imin yang berjanji mengembalikan independensi KPK. Prabowo-Gibran ingin KPK fokus pada pencegahan, bukan hanya penindakan kasus.",0,0,0,0,in,1676135678403571713,1732187467544137995,tatisuharti01,https://twitter.com/tatisuharti01/status/1732187467544137995,Not Verified,30,netral,0,[]
2023-12-05 23:54:45+00:00,1732186778042556723,@TeddGus @prabowo @gibran_tweet Pertanyaan yg gak punya urat malu ...,0,0,0,0,in,1594527704308908034,1731492138184253504,IldafRameo,https://twitter.com/IldafRameo/status/1732186778042556723,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-05 23:54:23+00:00,1732186688955551894,"@EmelecesEcuador @voiceofpkb @aniesbaswedan @prabowo @gibran_tweet @golkar_id @airlangga_hrt Negeri ini butuh penerus seperti Jokowi bukan seperti Anies yg ngubah2 kebijakan sana sini,, kapan berkembangnya ni negara?",0,0,0,0,in,2950497811,1730093893021254135,gyhhh610,https://twitter.com/gyhhh610/status/1732186688955551894,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-05 23:52:47+00:00,1732186285509628090,@TeddGus @prabowo @gibran_tweet Secara nalar ato logika positif sehat seharusnya Prabowo &amp  Gibran tidak ada dipanggung capres cawapres dlm pemilu ini. karena semua dgn background yg buruk dan negatif dlm proses nya  Klo mereka dinginkan oleh masyarakat utk memilihnya ada yg salah dari pemikiran masyarakat nya.,0,0,0,0,in,1720748851857166336,1731889949841273070,TTjahjot0910,https://twitter.com/TTjahjot0910/status/1732186285509628090,Not Verified,4,negatif,-1,[]
2023-12-05 23:52:40+00:00,1732186254354329719,@TeddGus @ganjarpranowo @mohmahfudmd @prabowo @gibran_tweet Kebanyakan minum asam laknat waktu kecil jadi beleng beleng😀😀,0,0,0,0,in,1603902868343267328,1731609085206741261,amin_nangis,https://twitter.com/amin_nangis/status/1732186254354329719,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-05 23:52:15+00:00,1732186151384158540,"@TeddGus @prabowo @gibran_tweet Saat UU yg disusun oleh ratusan orang dan diubah oleh segelintir orang apalagi hanya untuk kepentingan keluarga sipemberi keputusan, itu namanya Dzolim.",0,0,0,0,in,1725556034,1731889949841273070,Bro_Lucky86,https://twitter.com/Bro_Lucky86/status/1732186151384158540,Not Verified,65,negatif,-1,[]
2023-12-05 23:51:22+00:00,1732185928549204287,"@TeddGus @prabowo @gibran_tweet Cui, gibran jadi cawapres aja itu udah mendzolimi konstitusi negara.  Jadi ga usah banyak bacot lah.",0,0,0,0,in,4595332932,1731889949841273070,caknooer,https://twitter.com/caknooer/status/1732185928549204287,Not Verified,79,negatif,-1,[]
