created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,VerifiedStatus,FollowersCount,sentiment_label,sentiment_score,hashtag
2023-12-04 23:59:47+00:00,"1,73E+18",@Dennysiregar7 @prabowo @gibran_tweet Wew blunder kah? Atau emang mau cb nyari suara para pegiat barat?,0,0,0,0,in,"1,10E+18","1,73E+18",molluskuy,https://twitter.com/molluskuy/status/1731825660732018768,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-04 23:59:19+00:00,"1,73E+18",@Dennysiregar7 @prabowo @gibran_tweet Bagaimana nasib negara ini bila dipegang ditangan orang2 seprti ini,0,0,0,0,in,"1,72E+18","1,73E+18",SnyderMady14797,https://twitter.com/SnyderMady14797/status/1731825540644876347,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-04 23:58:18+00:00,"1,73E+18",@Dennysiregar7 @prabowo @gibran_tweet seharusnya dari sini Masyarakat semakin melek semakin paham dan ngerti bahwa memang mereka gak pantes dipilih,0,0,0,0,in,"1,68E+18","1,73E+18",Alleiraa2,https://twitter.com/Alleiraa2/status/1731825286453318099,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-04 23:57:45+00:00,"1,73E+18",@Dennysiregar7 @prabowo @gibran_tweet Oalah apa boleh sesimpel begini ya....rasa rasanya baru denger di telinga ...kok bisa y,0,0,0,0,in,"1,59E+18","1,73E+18",januriya88,https://twitter.com/januriya88/status/1731825148162916384,Not Verified,51,negatif,-1,[]
2023-12-04 23:57:32+00:00,"1,73E+18",@Dennysiregar7 @prabowo @gibran_tweet Coba deh mending belajar dulu tentang HAM dan keagaamaan,0,0,0,0,in,"1,69E+18","1,73E+18",3Neneliu,https://twitter.com/3Neneliu/status/1731825092672561302,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-04 23:57:25+00:00,"1,73E+18",@TeddGus @prabowo @gibran_tweet Mau bilang gini aja teddy teddy...,0,0,0,0,in,"1,09E+18","1,73E+18",Hadoy44743426,https://twitter.com/Hadoy44743426/status/1731825063647748147,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-04 23:56:57+00:00,"1,73E+18",@Miduk17 @jehidayat3 Aduh..  Rt aja bisa debat apalagi sekelas Prabowo Gibran.  Ini kan ulah para pendukung Capres No 3 yang TIDAK LAYAK JUAL lalu pendukungnya ngamuk.,0,0,0,0,in,4319618606,"1,73E+18",Dulure_Gibran,https://twitter.com/Dulure_Gibran/status/1731824947356635206,Not Verified,"1,686",negatif,-1,[]
2023-12-04 23:56:48+00:00,"1,73E+18",@TeddGus @prabowo @gibran_tweet Apakah mengatakan yg Benar Salah ?????  Halus sikit nih .....kambing anaknya kambing Kan ???? Dan kumpul satu kandang dengan kambing ya .!?,0,0,0,0,in,"1,60E+18","1,73E+18",Lamboksiahaan18,https://twitter.com/Lamboksiahaan18/status/1731824906034364842,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-04 23:56:34+00:00,"1,73E+18",@Dennysiregar7 @prabowo @gibran_tweet Maaf ini maksud nya kaum LGBT ya ? Ko bisa bisa nya kearah sini,0,0,0,0,in,"1,69E+18","1,73E+18",sidaert,https://twitter.com/sidaert/status/1731824849562083831,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-04 23:56:08+00:00,"1,73E+18","@Dennysiregar7 @prabowo @gibran_tweet Jangan hanya berjanji untuk menjamin hak-hak warga negara, tetapi tunjukkan aksi nyata dalam menyelesaikan kasus HAM yang masih menggantung.",0,0,0,0,in,"1,71E+18","1,73E+18",ming65307,https://twitter.com/ming65307/status/1731824740111720602,Not Verified,Follower Count Not Found,netral,0,[]
