created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,VerifiedStatus,FollowersCount,sentiment_label,sentiment_score,hashtag
2023-12-10 23:59:40+00:00,1733999955642368278,"@jokowi kalau prabowo gibran menang, gak kebayang bagaimana mereka semakin menghancurkan demokrasi. lha maju pilpres aja melanggar etika dan moral.",0,0,0,0,in,1726765877855703040,1733031085590872283,iluhkomang395,https://twitter.com/iluhkomang395/status/1733999955642368278,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-10 23:59:31+00:00,1733999919764242769,@VIVAcoid Prabowo gibran selalu cinta dengan rakyat Indonesia dan siap berjuang demi rakyat,0,0,0,0,in,1709856794087141376,1733656918206652440,terdahulu11,https://twitter.com/terdahulu11/status/1733999919764242769,Not Verified,208,positif,1,[]
2023-12-10 23:59:07+00:00,1733999817528168803,1. Anies - Amin 2. Prabowo - Gibran 3. Ganjar - Mahfud 4. Girona - 2 Barcelona 5. Frankfurt - 1 Bayern Munchen 6. Spurs- 1 Mu 7. Liverpool - 0 Mu 8. Bayern - 2 Barcelona,0,0,0,0,in,1494197185876881408,1733999817528168803,dhikaaa____,https://twitter.com/dhikaaa____/status/1733999817528168803,Not Verified,Follower Count Not Found,netral,0,[]
2023-12-10 23:59:00+00:00,1733999787777872170,"Pimpin Kunker Komisi X DPR, Hetifah Gali Potensi Ekonomi Baru di Padang Panjang #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia  https://t.co/EoLSNGfUq1",0,0,45,7,in,721898354502930433,1733999787777872170,golkarpedia,https://twitter.com/golkarpedia/status/1733999787777872170,Not Verified,"2,310",netral,0,"['#airlanggahartarto', '#kuningkeren', '#PrabowoGibran', '#partaigolkar', '#golkarpedia']"
2023-12-10 23:58:49+00:00,1733999743876071787,"@jokowi kalau prabowo gibran menang, gak kebayang bagaimana mereka semakin menghancurkan demokrasi. lha maju pilpres aja melanggar etika dan moral.",0,0,0,0,in,1726485377605881856,1733031085590872283,panbingin41,https://twitter.com/panbingin41/status/1733999743876071787,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-10 23:58:40+00:00,1733999704449716594,@bumnbersatu Ternyata nggak benar Prabowo-Gibran menang satu putaran. 🤣🤣🤣🤣 https://t.co/jZVeRysQY5,0,0,0,0,in,938664737369341952,1733999704449716594,DoankWarto,https://twitter.com/DoankWarto/status/1733999704449716594,Not Verified,12.3K,netral,0,[]
2023-12-10 23:58:15+00:00,1733999598426067266,"@AlimMaktour @bucha76 @tvOneNews Serang terus Om. Serang terus dengan kata-kata bocil karbit, bocil haram, belimbing sayur. Insya Allah Prabowo - Gibran menang. Hehe 🙏 🥳",0,1,0,1,in,1605335144620912640,1733699365448065164,Fnmuzaqi,https://twitter.com/Fnmuzaqi/status/1733999598426067266,Not Verified,Follower Count Not Found,positif,1,[]
2023-12-10 23:57:37+00:00,1733999442335056123,"@jokowi kalau prabowo gibran menang, gak kebayang bagaimana mereka semakin menghancurkan demokrasi. lha maju pilpres aja melanggar etika dan moral.",0,0,0,0,in,331882059,1733031085590872283,ckosher,https://twitter.com/ckosher/status/1733999442335056123,Not Verified,0,negatif,-1,[]
2023-12-10 23:57:10+00:00,1733999326685454424,"@jokowi prabowo gibran, produk gagal reformasi bersanding dengan anak haram konstitusi",0,0,0,0,in,331882059,1733031085590872283,ckosher,https://twitter.com/ckosher/status/1733999326685454424,Not Verified,0,netral,0,[]
2023-12-10 23:56:41+00:00,1733999207693078910,Connie Bakrie Bongkar Kenakalan Menhan Akali Ribuan Triliun Lewat Proyek Alutsista !!  #politikdinasti #mkmk #anwarusman #prabowo #gibran #tolakprabowo #prabowopelanggarham https://t.co/WotULR2HDp,0,0,0,1,in,1564480178969264128,1733999207693078910,bebasekspresi17,https://twitter.com/bebasekspresi17/status/1733999207693078910,Not Verified,26,negatif,-1,"['#politikdinasti', '#mkmk', '#anwarusman', '#prabowo', '#gibran', '#tolakprabowo', '#prabowopelanggarham']"
2023-12-10 23:56:38+00:00,1733999191830188307,"@jokowi prabowo gibran, produk gagal reformasi bersanding dengan anak haram konstitusi",0,0,0,0,in,331570566,1733031085590872283,marko497,https://twitter.com/marko497/status/1733999191830188307,Not Verified,0,netral,0,[]
2023-12-10 23:56:37+00:00,1733999189489799382,@BadoetWong @prabowo @gibran_tweet Kowe dukung karepmu ora yo sak karepmu ora ono bedone tur ora ngaruh 😆,0,0,0,0,in,1584676759114776576,1733785125379510356,Soeta67,https://twitter.com/Soeta67/status/1733999189489799382,Not Verified,45,positif,1,[]
2023-12-10 23:56:05+00:00,1733999056941445624,"Pasangan @prabowo @gibran_tweet Unggul, Pemilih Bimbang Meningkat.  😊😊 ☕☕ https://t.co/9y7hVDjkmk",1,0,0,4,in,3170751642,1733999056941445624,G0P4NK_G0P4NG_7,https://twitter.com/G0P4NK_G0P4NG_7/status/1733999056941445624,Not Verified,992,positif,1,[]
2023-12-10 23:56:05+00:00,1733999055930577384,"Survei Litbang Kompas"": Elektabilitas Prabowo-Gibran 39,3 Persen, Anies-Muhaimin 16,7 Persen, Ganjar-Mahfud 15,3 Persen https://t.co/u9uHQthm3V""",1,11,2,12,in,2412572689,1733999055930577384,is_pelssy,https://twitter.com/is_pelssy/status/1733999055930577384,Not Verified,28K,netral,0,[]
2023-12-10 23:56:01+00:00,1733999039426036223,"@jokowi prabowo gibran, produk gagal reformasi bersanding dengan anak haram konstitusi",0,0,0,0,in,331518005,1733031085590872283,annanoriegacute,https://twitter.com/annanoriegacute/status/1733999039426036223,Not Verified,0,netral,0,[]
2023-12-10 23:55:58+00:00,1733999027367383429,@CNNIndonesia Cape bgt prabowo-gibran banyak dramaaa,0,0,0,0,in,1356944555942191112,1733499855484641382,mizuzyy_,https://twitter.com/mizuzyy_/status/1733999027367383429,Not Verified,"1,146",negatif,-1,[]
2023-12-10 23:55:32+00:00,1733998915589124217,"@blantik_pedhet1 Ayo rame rame kita menangkan Prabowo Gibran beliau yg pantas pimpin Indonesia utk menyempurnakan program Jokowi presiden rakyat Indonesia, jangan pilih presiden untuk partai.🫰✌️",0,0,0,0,in,1703769567422562304,1733710043152039951,MaeKelly251041,https://twitter.com/MaeKelly251041/status/1733998915589124217,Not Verified,Follower Count Not Found,positif,1,[]
2023-12-10 23:55:26+00:00,1733998889680986583,@NenkMonica @prabowo @gibran_tweet Program ngayal biar menang,0,0,0,0,in,1604129913795411970,1733769638817996908,Farrel1510,https://twitter.com/Farrel1510/status/1733998889680986583,Not Verified,811,netral,0,[]
2023-12-10 23:55:23+00:00,1733998880600289441,@jokowi prabowo gibran adalah pasangan kandidat paling buruk dalam sejarah indonesia modern,0,0,0,0,in,1728955443480039424,1733031085590872283,dewakomang78730,https://twitter.com/dewakomang78730/status/1733998880600289441,Not Verified,0,negatif,-1,[]
2023-12-10 23:55:17+00:00,1733998853471494463,@Gus_Raharjo Terlalu panjang narasinya ujung ujungnya Prabowo gibran yg jadi presiden 😁😁✌️,0,0,0,0,in,1175331220214779905,1733720787503423491,Suwito29257560,https://twitter.com/Suwito29257560/status/1733998853471494463,Not Verified,Follower Count Not Found,negatif,-1,[]
2023-12-10 23:55:03+00:00,1733998793971118496,@hariankompas @BurhanMuhtadi @prabowo @gibran_tweet @aniesbaswedan @cakimiNOW @ganjarpranowo @mohmahfudmd Lawan pasangan no 1 aja no 3 kalah 🤣,0,0,0,1,in,145105148,1733985316300874172,yang_rajin,https://twitter.com/yang_rajin/status/1733998793971118496,Not Verified,738,netral,0,[]
2023-12-10 23:54:15+00:00,1733998593705652534,@Miduk17 Prabowo &amp  Gibran banyak disebut oleh buzzernya simerah makin naik elektabilitasnya. Saran saya gaungkan nama junjunganmu terus menerus supaya masyarakat familiar dengan nama itu sebelum terlambat,0,0,0,0,in,3279744158,1733735818706157668,roasolo2,https://twitter.com/roasolo2/status/1733998593705652534,Not Verified,13,positif,1,[]
2023-12-10 23:53:33+00:00,1733998418476028250,@jokowi prabowo gibran adalah pasangan kandidat paling buruk dalam sejarah indonesia modern,0,0,0,0,in,1728967642239971328,1733031085590872283,anikkadek535,https://twitter.com/anikkadek535/status/1733998418476028250,Not Verified,0,negatif,-1,[]
2023-12-10 23:53:22+00:00,1733998372024136037,"@BYTriantono @hariankompas @prabowo @gibran_tweet @aniesbaswedan @cakimiNOW @ganjarpranowo @mohmahfudmd banyak isu tentang black campaign, TPN nya juga sering ngelakuin ad hominem. faktor utama sih ya renggangnya hubungan Jokowi - Megawati dimana sebagian besar pemilih PDI-P lebuh ngikutin Jokowi ketimbang Megawati.",0,2,0,0,in,1269437356278312961,1733985316300874172,AdolfHizanovka,https://twitter.com/AdolfHizanovka/status/1733998372024136037,Not Verified,16,negatif,-1,[]
2023-12-10 23:53:03+00:00,1733998292416208952,@jokowi prabowo gibran adalah pasangan kandidat paling buruk dalam sejarah indonesia modern,0,0,0,0,in,1728974417957683200,1733031085590872283,datik723041,https://twitter.com/datik723041/status/1733998292416208952,Not Verified,Follower Count Not Found,negatif,-1,[]
