created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,VerifiedStatus,FollowersCount,sentiment_label,sentiment_score,hashtag
2023-11-21 23:59:00+00:00,1727114418327294294,Hetifah Minta Pemuda Kaltim Berkontribusi Promosikan Parekraf Lewat Konten Video dan Foto Kreatif #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/MdI6FVP6s8,0,0,48,12,in,721898354502930433,1727114418327294294,golkarpedia,https://twitter.com/golkarpedia/status/1727114418327294294,Not Verified,"2,269",netral,0,"['#airlanggahartarto', '#kuningkeren', '#PrabowoGibran', '#partaigolkar', '#golkarpedia']"
2023-11-21 23:57:28+00:00,1727114032463954174,@genx36545403 @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Dear @bawaslu_RI   Inilah fakta dari watak lahir @PDI_Perjuangan yg tidak bisa dihindarkan jika ingin kuasa    Maling teriak maling  Menjual Asset Bangsa Play Victim Konflik Kudeta Darah Korupsi   cc @habiburokhman https://t.co/Gr8z2VHTCR,0,4,5,14,in,1707296384347697152,1727111093972332682,icikiwir_08,https://twitter.com/icikiwir_08/status/1727114032463954174,Not Verified,338,negatif,-1,[]
2023-11-21 23:56:49+00:00,1727113870236684321,"Dah lah @bawaslu_RI &amp  @KPU_ID langsung aja tetapkan @prabowo &amp  @gibran_tweet pemenang pemilu 2024,daripada ngabisin anggaran negara ujung2nya semua sudah ditentukan,,, #wasitnyaikutmain #politikkotorala02",0,0,0,0,in,1703593194536206336,1727113870236684321,keandriko0603,https://twitter.com/keandriko0603/status/1727113870236684321,Not Verified,Follower Count Not Found,negatif,-1,"['#wasitnyaikutmain', '#politikkotorala02']"
2023-11-21 23:56:16+00:00,1727113733581975957,"Khofifah Kembali Bantah MasukTim Kemenangan Prabowo-Gibran  Khofifah sempat bertemu Prabowo saat menghadiri acara di Universitas Islam Malang (Unisma), Sabtu 18 November 2023   https://t.co/TUJLoz7B5j",0,0,0,0,in,160603309,1727113733581975957,yusufabualif,https://twitter.com/yusufabualif/status/1727113733581975957,Not Verified,Follower Count Not Found,netral,0,[]
2023-11-21 23:56:07+00:00,1727113693673267463,"@LOVE_UM4M4 @prabowo @gibran_tweet Setelah paman dikorbanin,sekarang ibu.padahal king maker jelas,ojo kesusu ojo grusa grusu",0,0,0,0,in,342069025,1726815592446062760,parmansanjaya,https://twitter.com/parmansanjaya/status/1727113693673267463,Not Verified,68,negatif,-1,[]
2023-11-21 23:55:57+00:00,1727113652472627488,"Khofifah Kembali Bantah Masuk Tim Kemenangan Prabowo-Gibran  Khofifah sempat bertemu Prabowo saat menghadiri acara di Universitas Islam Malang (Unisma), Sabtu 18 November 2023   https://t.co/Kpcevi1wb5",0,0,0,0,in,982461867233722369,1727113652472627488,Toto_1945,https://twitter.com/Toto_1945/status/1727113652472627488,Not Verified,Follower Count Not Found,netral,0,[]
2023-11-21 23:55:29+00:00,1727113534470029420,Ktnya kalau Prabowo-gibran terpilih dana desa di tambahkan lgi.,0,0,0,0,in,1313687267462926336,1727113534470029420,TemplarWest,https://twitter.com/TemplarWest/status/1727113534470029420,Not Verified,"1,300",netral,0,[]
2023-11-21 23:55:12+00:00,1727113463783457129,Tidar NTB Jadi Garda Terdepan Galang Dukungan Pemilih Muda untuk Prabowo-Gibran | SuaraNTB - SUARA NTB https://t.co/if5rJDgNBr #Prabowo #BangkitBersama,0,0,0,0,in,465423257,1727113463783457129,haelamarie,https://twitter.com/haelamarie/status/1727113463783457129,Not Verified,41,netral,0,"['#Prabowo', '#BangkitBersama']"
2023-11-21 23:54:45+00:00,1727113352001081467,@harris_new2 @prabowo @gibran_tweet Mentang tolol itu gratis jgn di borong semualah..bagi2 sama tmn mu https://t.co/YF5ZFk6YLW,0,1,0,0,in,1347031551771430912,1726717304636162186,genx36545403,https://twitter.com/genx36545403/status/1727113352001081467,Not Verified,688,negatif,-1,[]
2023-11-21 23:54:37+00:00,1727113318232625359,@VIVAcoid Kalau ajakan ada @bawaslu_RI video nya dimana manq. Dmn sang host dengan lqntang mengajak utk mendukung prabowo gibran,0,0,0,0,in,1665656988339150848,1726840636681404539,RomonyaRama,https://twitter.com/RomonyaRama/status/1727113318232625359,Not Verified,Follower Count Not Found,netral,0,[]
